Date,BND,BNDX,SPY,VBR,VEA,VOE,VTI,VTIP,VTV,VWO,VWOB
2017-12-08,62.69797134399414,41.45118713378906,231.9069366455078,110.3559341430664,34.08580017089844,90.8364028930664,119.00382232666016,37.0208854675293,84.90924835205078,34.386024475097656,51.23646545410156
2017-12-11,62.65190124511719,41.466209411621094,232.6056671142578,110.20600128173828,34.15492630004883,90.85281372070312,119.2828598022461,37.01342010498047,85.1421127319336,34.611942291259766,51.217288970947266
2017-12-12,62.64424133300781,41.421138763427734,233.01625061035156,110.07272338867188,34.17797088623047,90.80368041992188,119.41366577148438,37.0208854675293,85.45533752441406,34.36265563964844,51.19174575805664
2017-12-13,62.820899963378906,41.466209411621094,232.989990234375,110.10601806640625,34.323936462402344,90.6972427368164,119.43111419677734,37.028377532958984,85.30276489257812,34.7365837097168,51.319602966308594
2017-12-14,62.84392547607422,41.47373580932617,232.03793334960938,108.8647689819336,34.16261672973633,90.07501220703125,118.87306213378906,37.00593185424805,84.78880310058594,34.51845169067383,51.35154342651367
2017-12-15,62.851627349853516,41.51129150390625,233.97023010253906,110.13933563232422,34.139556884765625,90.90191650390625,119.93685150146484,36.98349380493164,85.47138977050781,34.611942291259766,51.43463897705078
2017-12-18,62.75178146362305,41.49626541137695,235.45387268066406,111.51390838623047,34.52367401123047,91.71247100830078,120.76521301269531,36.97601318359375,85.95325469970703,34.97028350830078,51.4090576171875
2017-12-19,62.5597038269043,41.35353088378906,234.5496826171875,110.8224868774414,34.41612243652344,91.38496398925781,120.27691650390625,36.96853256225586,85.70426940917969,34.87681198120117,51.34515380859375
2017-12-20,62.43680953979492,41.33852767944336,234.42666625976562,111.10567474365234,34.393089294433594,91.43409729003906,120.26817321777344,36.961063385009766,85.73641204833984,34.923545837402344,51.306819915771484
2017-12-21,62.47519302368164,41.30093002319336,234.9096221923828,111.50985717773438,34.503231048583984,91.80804443359375,120.54241943359375,36.97601318359375,86.0086898803711,35.26951599121094,51.319602966308594
2017-12-22,62.5059814453125,41.3084602355957,234.8481903076172,111.45954132080078,34.58855438232422,91.9398422241211,120.49867248535156,36.961063385009766,86.00064086914062,35.559120178222656,51.38349914550781
2017-12-26,62.56834411621094,41.316829681396484,234.567138671875,111.58531951904297,34.5963134765625,92.0963134765625,120.40223693847656,37.00054931640625,85.93598175048828,35.5982551574707,51.450218200683594
2017-12-27,62.76084518432617,41.392906188964844,234.6813507080078,111.56016540527344,34.68162536621094,91.99749755859375,120.44601440429688,37.01573944091797,85.96023559570312,35.590431213378906,51.50160217285156
2017-12-28,62.72235107421875,41.33203125,235.1641387939453,111.99617004394531,34.79022216796875,92.32695007324219,120.70889282226562,37.0233268737793,86.18644714355469,35.762630462646484,51.424560546875
2017-12-29,62.82249069213867,41.362457275390625,234.27749633789062,111.33378601074219,34.79800033569336,91.89864349365234,120.26204681396484,37.07650375366211,85.9036636352539,35.934837341308594,51.52086639404297
2018-01-02,62.6453742980957,41.27119064331055,235.95431518554688,112.22257995605469,35.10051345825195,92.35166931152344,121.11197662353516,37.046119689941406,86.1702880859375,36.55317687988281,51.61073303222656
2018-01-03,62.69924545288086,41.301612854003906,237.44668579101562,112.20578002929688,35.317718505859375,92.72232818603516,121.81292724609375,37.053707122802734,86.50157165527344,36.90541076660156,51.662044525146484
2018-01-04,62.66849136352539,41.3092155456543,238.44752502441406,112.46573638916016,35.63574981689453,93.07650756835938,122.2773208618164,37.061302185058594,87.00252532958984,37.13239288330078,51.6684684753418
2018-01-05,62.583740234375,41.3092155456543,240.03656005859375,112.8262710571289,35.80640411376953,93.43070983886719,122.99586486816406,37.053707122802734,87.43073272705078,37.46113204956055,51.739036560058594
2018-01-08,62.59141540527344,41.316829681396484,240.4755859375,113.11134338378906,35.790889739990234,93.76019287109375,123.27625274658203,37.046119689941406,87.51959228515625,37.46895217895508,51.61712646484375
2018-01-09,62.40660858154297,41.29400634765625,241.01986694335938,112.91011047363281,35.82191848754883,93.7354736328125,123.50408172607422,37.046119689941406,87.72160339355469,37.46113204956055,51.52086639404297
2018-01-10,62.41429901123047,41.24835968017578,240.65103149414062,112.75083923339844,35.72883987426758,93.63663482666016,123.31129455566406,37.01573944091797,87.6731185913086,37.2967643737793,51.3796501159668
2018-01-11,62.41429901123047,41.24835968017578,242.40684509277344,114.49484252929688,35.961544036865234,94.7238998413086,124.35404205322266,36.992950439453125,88.27910614013672,37.53940963745117,51.48875045776367
2018-01-12,62.40660858154297,41.22553253173828,243.98712158203125,114.83023834228516,36.302852630615234,95.25105285644531,125.08129119873047,37.03092956542969,88.91740417480469,37.938602447509766,51.49520492553711
2018-01-16,62.4527702331543,41.26359558105469,243.1531219482422,113.77377319335938,36.264068603515625,94.34497833251953,124.52925109863281,37.0233268737793,88.63459014892578,37.75074768066406,51.424560546875
2018-01-17,62.38351821899414,41.23314666748047,245.47068786621094,114.70443725585938,36.45801544189453,95.292236328125,125.67707824707031,37.03092956542969,89.41832733154297,38.28300094604492,51.463096618652344
2018-01-18,62.260257720947266,41.21795654296875,245.05816650390625,113.88278198242188,36.37266540527344,94.88038635253906,125.45806884765625,37.046119689941406,89.26482391357422,38.345611572265625,51.34756088256836
2018-01-19,62.12933349609375,41.23314666748047,246.17306518554688,115.19078063964844,36.53557205200195,95.6381607055664,126.10645294189453,37.00054931640625,89.54761505126953,38.7056770324707,51.23844909667969
2018-01-22,62.083152770996094,41.26359558105469,248.1747283935547,115.75257110595703,36.729488372802734,96.32183837890625,127.10533142089844,36.992950439453125,90.2586441040039,39.01874923706055,51.28336715698242
2018-01-23,62.244842529296875,41.29400634765625,248.70147705078125,115.92864227294922,36.845848083496094,96.54424285888672,127.42076873779297,37.03852462768555,90.22631072998047,39.15964889526367,51.424560546875
2018-01-24,62.17555618286133,41.24076461791992,248.60487365722656,115.54293823242188,36.96220779418945,96.51950073242188,127.2980728149414,37.03852462768555,90.40406799316406,39.519691467285156,51.34113311767578
2018-01-25,62.34500503540039,41.23314666748047,248.71029663085938,115.53459167480469,36.83034133911133,96.37950897216797,127.35070037841797,37.03852462768555,90.51718139648438,39.37880325317383,51.41172409057617
2018-01-26,62.22945785522461,41.22553253173828,251.58982849121094,115.87834930419922,37.14060974121094,97.01374053955078,128.68255615234375,37.008140563964844,91.510986328125,39.903236389160156,51.51443862915039
2018-01-29,62.144744873046875,41.14944839477539,249.92173767089844,115.05663299560547,36.79929733276367,96.3547592163086,127.84134674072266,36.992950439453125,91.0262222290039,39.27705383300781,51.289798736572266
2018-01-30,62.02923583984375,41.141868591308594,247.3582305908203,113.89115905761719,36.52005386352539,95.34990692138672,126.5095443725586,36.977752685546875,89.91929626464844,38.776123046875,51.24486541748047
2018-01-31,62.044620513916016,41.12663650512695,247.4811553955078,113.48027801513672,36.45024108886719,95.26753234863281,126.55332946777344,36.947391510009766,89.95159912109375,39.01093292236328,51.28336715698242
2018-02-01,61.87251663208008,41.1030387878418,247.2002716064453,113.65638732910156,36.54331970214844,95.14396667480469,126.50080108642578,36.93979263305664,90.06470489501953,38.64304733276367,51.236995697021484
2018-02-02,61.687255859375,41.03451156616211,241.81871032714844,111.32537841796875,35.75211715698242,93.10945129394531,123.8107681274414,36.932193756103516,88.02864074707031,37.77422332763672,50.9472770690918
2018-02-05,61.957393646240234,41.16395568847656,231.7052459716797,107.12459564208984,34.293800354003906,89.75707244873047,118.9389419555664,36.97016906738281,84.27157592773438,36.561012268066406,50.68330764770508
2018-02-06,61.7567024230957,41.14872741699219,236.27032470703125,108.31522369384766,34.96090316772461,90.91846466064453,120.88419342041016,36.917015075683594,85.60470581054688,37.46895217895508,50.7734375
2018-02-07,61.61777877807617,41.09541702270508,234.98858642578125,108.27330780029297,34.487728118896484,90.89373016357422,120.34965515136719,36.90940856933594,85.39463806152344,36.40446853637695,50.67686080932617
2018-02-08,61.57145690917969,41.07257080078125,226.17445373535156,105.18768310546875,33.63445281982422,87.8625717163086,116.02111053466797,36.88663101196289,82.27584838867188,35.19123458862305,50.35493469238281
2018-02-09,61.41708755493164,41.11066436767578,229.5719757080078,106.11840057373047,33.867156982421875,88.96630096435547,117.6158447265625,36.856258392333984,83.5282211303711,35.72349166870117,50.181114196777344
2018-02-12,61.432525634765625,41.07257080078125,232.94309997558594,107.17491149902344,34.31706619262695,89.93826293945312,119.18428802490234,36.86384582519531,84.58666229248047,36.21660232543945,50.329200744628906
2018-02-13,61.48654556274414,41.08781814575195,233.52249145507812,107.3593521118164,34.18519592285156,90.11125183105469,119.56107330322266,36.86384582519531,84.83712768554688,36.498390197753906,50.21974182128906
2018-02-14,61.28585433959961,41.04213333129883,236.6741180419922,109.04471588134766,34.860050201416016,91.70919799804688,121.2346420288086,36.88663101196289,85.9036636352539,37.24980926513672,50.09096145629883
2018-02-15,61.34763717651367,41.026878356933594,239.6941680908203,110.00895690917969,35.08501052856445,92.54935455322266,122.71548461914062,36.90940856933594,86.80050659179688,37.94642639160156,50.38067626953125
2018-02-16,61.47885513305664,41.14112091064453,239.76446533203125,110.40306091308594,35.20911407470703,92.5575942993164,122.76807403564453,36.924591064453125,86.90556335449219,37.80553436279297,50.483741760253906
2018-02-20,61.41708755493164,41.08020782470703,238.2631072998047,109.5897216796875,34.852294921875,91.91510772705078,122.0320053100586,36.89422607421875,86.1299057006836,37.46895217895508,50.30989074707031
2018-02-21,61.18549728393555,41.08781814575195,237.07814025878906,109.40525817871094,34.72041702270508,91.41268920898438,121.46247100830078,36.88663101196289,85.58047485351562,37.4220085144043,50.181114196777344
2018-02-22,61.26274871826172,41.125877380371094,237.38526916503906,109.27114868164062,34.8678092956543,91.25616455078125,121.54132843017578,36.924591064453125,85.6451187133789,37.46895217895508,50.20042419433594
2018-02-23,61.424808502197266,41.19441223144531,241.16908264160156,110.53721618652344,35.21686935424805,92.7305679321289,123.42520904541016,36.95498275756836,86.95404052734375,38.07948684692383,50.457950592041016
2018-02-26,61.45567321777344,41.202030181884766,243.96957397460938,111.17448425292969,35.49612808227539,93.10945129394531,124.72201538085938,36.977752685546875,88.02056121826172,38.43955612182617,50.67686080932617
2018-02-27,61.324485778808594,41.19441223144531,240.92324829101562,109.61491394042969,34.95313262939453,91.84098815917969,123.15359497070312,36.947391510009766,87.05097198486328,37.4063606262207,50.477264404296875
2018-02-28,61.40167236328125,41.232486724853516,238.48268127441406,108.10562133789062,34.58855438232422,90.79491424560547,121.7954330444336,36.924591064453125,85.96023559570312,36.92106246948242,50.42577362060547
2018-03-01,61.506099700927734,41.303348541259766,235.0149383544922,107.74504852294922,34.13865280151367,90.1030044555664,120.34965515136719,36.977752685546875,84.81289672851562,36.91322326660156,50.338584899902344
2018-03-02,61.39006805419922,41.25001907348633,236.22647094726562,108.8099365234375,34.23948287963867,90.72077941894531,121.12950134277344,36.992950439453125,85.20072937011719,37.00715637207031,50.42900466918945
2018-03-05,61.35139846801758,41.28049850463867,238.95669555664062,109.84963989257812,34.379119873046875,91.98925018310547,122.49639892578125,37.0233268737793,86.18644714355469,37.11674880981445,50.39026641845703
2018-03-06,61.374568939208984,41.23477554321289,239.56243896484375,110.94807434082031,34.666133880615234,92.56582641601562,122.94328308105469,37.0233268737793,86.299560546875,37.22632598876953,50.35150909423828
2018-03-07,61.35912322998047,41.303348541259766,239.47467041015625,111.33378601074219,34.62733459472656,92.3681640625,123.04842376708984,37.046119689941406,86.1622314453125,37.21849822998047,50.3837776184082
2018-03-08,61.4287223815918,41.326210021972656,240.6334991455078,111.05708312988281,34.728187561035156,92.54935455322266,123.5128402709961,37.0233268737793,86.41267395019531,37.24196243286133,50.338584899902344
2018-03-09,61.35139846801758,41.303348541259766,244.82118225097656,112.70048522949219,34.984169006347656,93.83432006835938,125.56320190429688,37.008140563964844,87.8751220703125,37.90729904174805,50.435482025146484
2018-03-12,61.413272857666016,41.33383560180664,244.51382446289062,112.83468627929688,35.0384635925293,93.7025146484375,125.49309539794922,37.0233268737793,87.59234619140625,38.04035949707031,50.44192123413086
2018-03-13,61.4287223815918,41.35669708251953,242.93368530273438,112.35672760009766,34.82126998901367,93.340087890625,124.71326446533203,37.01573944091797,87.05097198486328,37.67246627807617,50.35150909423828
2018-03-14,61.560218811035156,41.44813537597656,241.68698120117188,111.56016540527344,34.87556076049805,92.77998352050781,124.08240509033203,37.03852462768555,86.43693542480469,37.71944046020508,50.42254638671875
2018-03-15,61.56792449951172,41.45576477050781,241.4236602783203,111.19961547851562,34.8678092956543,92.40110778808594,123.9159164428711,37.03852462768555,86.4207534790039,37.570716857910156,50.40317916870117
2018-03-16,61.51383590698242,41.478641510009766,241.68540954589844,112.00454711914062,34.82126998901367,92.91999816894531,124.12620544433594,37.008140563964844,86.6308364868164,37.453304290771484,50.44192123413086
2018-03-19,61.467403411865234,41.478641510009766,238.41537475585938,111.04031372070312,34.534263610839844,91.98100280761719,122.53144073486328,37.01573944091797,85.6451187133789,37.101097106933594,50.274009704589844
2018-03-20,61.39006805419922,41.50147247314453,238.82080078125,110.94807434082031,34.56528854370117,92.0386734008789,122.71548461914062,37.008140563964844,85.60470581054688,37.4220085144043,50.177146911621094
2018-03-21,61.39006805419922,41.463382720947266,238.36253356933594,111.40084838867188,34.65061569213867,92.30226135253906,122.6103515625,37.046119689941406,85.55622863769531,37.62549591064453,50.31276321411133
2018-03-22,61.49061965942383,41.59293746948242,232.40406799316406,108.79547119140625,34.0145378112793,90.22193145751953,119.60674285888672,37.07650375366211,83.4296646118164,36.43575668334961,50.24816131591797
